worker_tests,worker_tests,lr,loss_mean,loss_std,price_mean,price_std,algorithm,recall,recall_std,precision,precision_std,f_beta,f_beta_std,machine_tests,corr,select_conf,baseround_items,total_items,expert_cost,theta,filetrs_num
5,5,10,0.4388600000000001,0.14173948073843082,10.414200000000001,2.4974908688521764,Crowd-Ensemble,97.29224001903953,2.9716347656115314,49.128104927503706,13.132489377192297,88.32964070800958,3.357671764616341,0.0,0.0,0.95,20,1000,20,0.3,4
5,5,10,0.10836,0.06273747205618027,0.0,0.0,Machines-Ensemble,99.34874305676831,0.5691961564589739,78.74239431355063,10.329782171383092,96.87258426514923,1.7980199068021678,50.0,0.0,0.6,20,1000,20,0.3,4
5,5,10,0.13254000000000002,0.11026753103248481,4.0827,2.0258446658122633,Hybrid-Ensemble,98.24380296188687,2.088361421392255,83.12527377744378,13.814549065373901,96.21674109563406,2.830576989034351,50.0,0.0,0.6,20,1000,20,0.3,4
5,5,10,0.33866,0.1384497901768002,0.0,0.0,Machines-Ensemble,93.72225202238612,2.936713814100226,69.5862745151254,12.933772294435153,90.4833789511715,3.6784250204002342,50.0,0.2,0.6,20,1000,20,0.3,4
5,5,10,0.16622,0.07587787292748789,4.5723199999999995,1.3016444589825595,Hybrid-Ensemble,97.43983475940597,1.91943557461249,79.3549273406473,10.463740134237854,95.24566684908149,2.07871266366914,50.0,0.2,0.6,20,1000,20,0.3,4
5,5,10,0.53102,0.22643422797801574,0.0,0.0,Machines-Ensemble,87.36157566008825,5.918006835754111,68.33241903337176,13.40863171142274,84.91260560827115,6.237073741147062,50.0,0.3,0.6,20,1000,20,0.3,4
5,5,10,0.21392,0.08596576993199097,5.11776,1.4672711073281581,Hybrid-Ensemble,96.42010079600837,2.7942888869803864,76.5697140673165,11.399450015753875,93.89688317652384,2.4025611213232647,50.0,0.3,0.6,20,1000,20,0.3,4
5,5,10,1.0907,0.32471970990378757,0.0,0.0,Machines-Ensemble,68.92999269500416,10.60853505235151,62.834925573410516,14.391930087240638,67.93799156690669,9.797337330132246,50.0,0.5,0.6,20,1000,20,0.3,4
5,5,10,0.25552,0.10110771286108694,5.94562,1.741282445670432,Hybrid-Ensemble,95.83705638201445,2.85522352641761,71.6873404118728,11.916826929078706,92.65267775514641,2.9308565388109504,50.0,0.5,0.6,20,1000,20,0.3,4
5,5,10,1.4613399999999999,0.509166322924052,0.0,0.0,Machines-Ensemble,57.17021603263044,17.390603423130067,63.87702661384101,17.970367667970493,56.93415572027015,15.701288741128673,50.0,0.7,0.6,20,1000,20,0.3,4
5,5,10,0.24778,0.10651202561213453,6.142939999999999,1.53324898708592,Hybrid-Ensemble,96.34491402824523,2.781624061670519,70.72965254970985,9.457591095031153,93.06624723475805,2.8677963421381785,50.0,0.7,0.6,20,1000,20,0.3,4
5,5,10,1.77124,0.6458946527104865,0.0,0.0,Machines-Ensemble,46.50892581233061,23.14697328556177,61.1039196856268,19.143311269370002,46.249664641878454,20.539733869554208,50.0,0.9,0.6,20,1000,20,0.3,4
5,5,10,0.3019,0.12604669769573498,6.70496,2.015252509835926,Hybrid-Ensemble,95.3525560419449,3.8165380496193246,67.58649183803702,12.90748642943734,91.46297626929605,3.5923917413116992,50.0,0.9,0.6,20,1000,20,0.3,4
5,5,10,0.1411,0.10933787084080245,0.0,0.0,Machines-Ensemble,99.24994365612118,0.7060137581369209,75.18544454436552,13.770290756358026,96.07388244357067,2.854604933858702,50.0,0.0,0.65,20,1000,20,0.3,4
5,5,10,0.14150000000000001,0.11368258441819486,4.37848,2.05736220671033,Hybrid-Ensemble,98.43846303306907,2.125090582665921,80.89419458915705,15.533693069575364,96.02899820656258,3.0415317937069584,50.0,0.0,0.65,20,1000,20,0.3,4
5,5,10,0.34612000000000004,0.13213411974202577,0.0,0.0,Machines-Ensemble,93.66644561883615,2.8187847938168877,68.74712774930103,12.268148300272474,90.36504606198336,3.5282961018274985,50.0,0.2,0.65,20,1000,20,0.3,4
5,5,10,0.17484,0.08496384172105213,4.69852,1.6166119291901813,Hybrid-Ensemble,97.32426575742363,2.149301429131563,79.8500571089155,12.892960617148267,95.0817947023908,2.2480203910041974,50.0,0.2,0.65,20,1000,20,0.3,4
5,5,10,0.53496,0.20914826893856903,0.0,0.0,Machines-Ensemble,87.29586759751867,6.139850117459318,68.43561823200484,13.304342069109058,84.8232650592393,5.944495791647987,50.0,0.3,0.65,20,1000,20,0.3,4
5,5,10,0.21208,0.11482244379911098,5.05288,1.8576220997824073,Hybrid-Ensemble,96.45147549108243,3.4335567567155194,77.48663485380352,11.965146480757328,93.97841664088037,3.1598856858913424,50.0,0.3,0.65,20,1000,20,0.3,4
5,5,10,1.06758,0.38490430447060475,0.0,0.0,Machines-Ensemble,69.46012239052816,13.072466600404319,66.05462889774441,15.164575694380295,68.58106653519481,11.56390908881729,50.0,0.5,0.65,20,1000,20,0.3,4
5,5,10,0.24173999999999998,0.09088824126365301,5.411819999999999,1.2423989164515559,Hybrid-Ensemble,95.41458343184826,2.9371169648187463,75.58620692193843,8.548893074274348,93.0352600505119,2.6126404866383477,50.0,0.5,0.65,20,1000,20,0.3,4
5,5,10,1.52464,0.5144106826262456,0.0,0.0,Machines-Ensemble,54.80429304223185,19.075293559720194,63.44124950674087,17.757958500204396,54.34909436149571,16.20679720884455,50.0,0.7,0.65,20,1000,20,0.3,4
5,5,10,0.27385999999999994,0.10392555219963952,6.27874,1.5849540663375705,Hybrid-Ensemble,95.69307921403214,3.1277577376115464,69.04075405565713,9.59154868525091,92.21240248282065,2.982349510510152,50.0,0.7,0.65,20,1000,20,0.3,4
5,5,10,1.7109199999999998,0.6301805404802658,0.0,0.0,Machines-Ensemble,49.26710587326474,23.09227440174334,59.92867997169759,19.76553540575078,48.57760916165722,20.30033919706998,50.0,0.9,0.65,20,1000,20,0.3,4
5,5,10,0.29488000000000003,0.10967199095484681,6.781139999999999,1.6895533375422036,Hybrid-Ensemble,95.58915882302837,3.3602595820312455,66.51721336652955,10.25375230201544,91.66697943331076,3.15817447715348,50.0,0.9,0.65,20,1000,20,0.3,4
5,5,10,0.13486,0.09653911331683132,0.0,0.0,Machines-Ensemble,99.19997402168639,0.9022967806300138,75.82513413130586,13.045828623323532,96.19662920939123,2.6544877399577316,50.0,0.0,0.7,20,1000,20,0.3,4
5,5,10,0.14116,0.09470023442420826,4.20138,1.8601050818703766,Hybrid-Ensemble,98.14317751651295,1.8606569127266652,82.16126986071644,14.851072910543735,95.97358484347642,2.606236002615909,50.0,0.0,0.7,20,1000,20,0.3,4
5,5,10,0.35704,0.15289590707406134,0.0,0.0,Machines-Ensemble,93.73370559310425,3.296437655868678,66.78374718947434,12.93963879738339,90.02568181388487,4.002503835178429,50.0,0.2,0.7,20,1000,20,0.3,4
5,5,10,0.2096,0.11021524395472705,5.01008,1.943236751813839,Hybrid-Ensemble,96.66957678306562,2.845459740877298,77.67273094182377,14.631723515079107,94.06012180855933,2.9507978501947116,50.0,0.2,0.7,20,1000,20,0.3,4
5,5,10,0.5198799999999999,0.20550685049408937,0.0,0.0,Machines-Ensemble,87.4701803196545,5.887976382596974,69.19926011922372,11.64788122483128,85.19266086206908,5.786579846108971,50.0,0.3,0.7,20,1000,20,0.3,4
5,5,10,0.19847999999999996,0.10209255408696562,4.61,1.2047605405224724,Hybrid-Ensemble,96.15664119909101,3.2291823120444287,80.68103517965216,9.228695050809092,94.31147024220155,2.897420813319225,50.0,0.3,0.7,20,1000,20,0.3,4
5,5,10,1.08484,0.308059238459099,0.0,0.0,Machines-Ensemble,69.30581210482129,9.812245043845683,64.17214737202075,14.85208115977992,68.41608536885468,9.174606354694593,50.0,0.5,0.7,20,1000,20,0.3,4
5,5,10,0.25846,0.09885690871153115,5.861160000000001,1.7713586238816803,Hybrid-Ensemble,95.74211713206114,3.1801093159356237,72.75677600322207,12.22584813091859,92.67118988091747,2.7375500541565807,50.0,0.5,0.7,20,1000,20,0.3,4
5,5,10,1.40648,0.48970731013535007,0.0,0.0,Machines-Ensemble,57.46943451729365,16.8966729611801,65.38220612113314,17.712261242133252,57.47603392978699,15.36743416580573,50.0,0.7,0.7,20,1000,20,0.3,4
5,5,10,0.27386,0.14080227412936197,6.026319999999999,1.8432462932554619,Hybrid-Ensemble,95.39956574322623,4.75238916969728,71.08330760430479,11.431849262082322,92.14583171324252,4.014490777906259,50.0,0.7,0.7,20,1000,20,0.3,4
5,5,10,1.7571400000000004,0.5920440865341027,0.0,0.0,Machines-Ensemble,46.00534839141255,20.8144083807986,63.834192584392774,18.60706470325332,46.31459650677221,19.08770696311606,50.0,0.9,0.7,20,1000,20,0.3,4
5,5,10,0.2671,0.11066349895064768,6.35438,1.8169328208824893,Hybrid-Ensemble,95.92350769540116,3.1506454414941203,69.05162902109987,10.764132551571462,92.37655928757815,3.193522697487457,50.0,0.9,0.7,20,1000,20,0.3,4
5,5,10,0.1412,0.10103306389494482,0.0,0.0,Machines-Ensemble,99.13290906675185,0.8466349923961348,75.15879495382343,12.304416391887205,96.05988350789983,2.7044573566650705,50.0,0.0,0.75,20,1000,20,0.3,4
5,5,10,0.11997999999999998,0.09889013904328378,3.748840000000001,1.5631523196413073,Hybrid-Ensemble,98.01229265813767,2.2316648299427104,86.42207085640183,10.65931303031212,96.6016334800508,2.6088950702877365,50.0,0.0,0.75,20,1000,20,0.3,4
5,5,10,0.30726,0.11287210638594461,0.0,0.0,Machines-Ensemble,94.47993288343906,2.4734660762356993,70.08084058669893,11.144723716957692,91.33273580468234,3.0610069825678448,50.0,0.2,0.75,20,1000,20,0.3,4
5,5,10,0.17537999999999998,0.08628299716630154,4.7157599999999995,1.6593553394014193,Hybrid-Ensemble,97.45961448282064,2.2418628283612847,79.11668440274352,13.530918773873736,95.03275052473516,2.322988244490432,50.0,0.2,0.75,20,1000,20,0.3,4
5,5,10,0.5159400000000001,0.17079079717596027,0.0,0.0,Machines-Ensemble,88.13644724606506,4.745979325939429,66.63982108868404,11.082285443447331,85.3698323843663,4.653154953471513,50.0,0.3,0.75,20,1000,20,0.3,4
5,5,10,0.20888,0.09967058543020603,4.9036,1.5841113470965351,Hybrid-Ensemble,96.23724851097315,3.0227607651491373,79.05725381541475,11.218965117150974,94.05006321676098,2.688405093250846,50.0,0.3,0.75,20,1000,20,0.3,4
5,5,10,1.0242,0.33208077330673635,0.0,0.0,Machines-Ensemble,71.25383445117032,12.30952935394474,64.26396847177728,15.413658967795607,69.83853802965358,10.326875805163027,50.0,0.5,0.75,20,1000,20,0.3,4
5,5,10,0.25124,0.0987652894492797,6.159199999999999,1.6395854232091722,Hybrid-Ensemble,96.45826422262053,2.9127487146069826,69.82203222149828,11.951679822036311,92.84519607329482,2.764444569143179,50.0,0.5,0.75,20,1000,20,0.3,4
5,5,10,1.55022,0.4968821304897169,0.0,0.0,Machines-Ensemble,53.271353953938224,18.04004060450522,62.020916741201845,16.83378894632535,53.07725997034835,15.7337666857705,50.0,0.7,0.75,20,1000,20,0.3,4
5,5,10,0.2614,0.09563137560445317,6.2010000000000005,1.5177450246994717,Hybrid-Ensemble,95.81248618258002,3.1715956895160864,69.81635625565838,9.374376786712798,92.46533754596194,2.8510746195377714,50.0,0.7,0.75,20,1000,20,0.3,4
5,5,10,1.7338999999999998,0.5091526784767021,0.0,0.0,Machines-Ensemble,47.165318755974674,17.814462396126785,65.32719365810559,17.143481465526595,47.52633056173535,15.957635423382351,50.0,0.9,0.75,20,1000,20,0.3,4
5,5,10,0.29047999999999996,0.11707078884162352,6.547019999999999,1.8420559653821595,Hybrid-Ensemble,95.68123620147138,3.9855680330479775,67.63480966728193,11.421991923589294,91.80285397341328,3.279761768809976,50.0,0.9,0.75,20,1000,20,0.3,4
5,5,10,0.13636,0.08532496938177007,0.0,0.0,Machines-Ensemble,99.0714768151269,0.8136790641861256,75.83004847580405,10.890350829664497,96.16915280930507,2.292000825327582,50,0.0,0.8,20,1000,20,0.3,4
5,5,10,0.12824,0.07869804571906472,4.0084,1.4822907676970805,Hybrid-Ensemble,98.18191350685149,1.8065708712288038,83.46748864612556,12.486152337323977,96.34059754485003,2.1613259443290675,50,0.0,0.8,20,1000,20,0.3,4
5,5,10,0.32176000000000005,0.16193215369407027,0.0,0.0,Machines-Ensemble,94.28319503723266,3.4995045439786834,69.33122702630118,13.083278222793126,90.96663648346917,4.426252264013051,50,0.2,0.8,20,1000,20,0.3,4
5,5,10,0.16643999999999998,0.10033945584863414,4.675820000000001,1.844960841752475,Hybrid-Ensemble,97.59958324540095,2.030160898694121,79.91721816976353,13.063314917242552,95.29186820166484,2.6593602697615015,50,0.2,0.8,20,1000,20,0.3,4
5,5,10,0.48644000000000004,0.19499817024782568,0.0,0.0,Machines-Ensemble,88.13389380200799,5.063490908121567,71.58415750850173,12.88250802934251,86.09709185434278,5.446877338847221,50,0.3,0.8,20,1000,20,0.3,4
5,5,10,0.19103999999999996,0.10512163621253238,4.78372,1.6310166037168354,Hybrid-Ensemble,96.77990537591597,3.06882586366191,79.27783288363942,12.567626314479337,94.52547260944317,3.0212845018182266,50,0.3,0.8,20,1000,20,0.3,4
5,5,10,0.9779599999999999,0.35823271542392665,0.0,0.0,Machines-Ensemble,73.09190073092327,12.692988225384239,64.23728878813728,15.850728773801718,71.44308259648429,10.704903490768842,50,0.5,0.8,20,1000,20,0.3,4
5,5,10,0.23637999999999995,0.09624445750275701,5.63928,1.5277854566659548,Hybrid-Ensemble,96.10811212520346,3.0690048040793783,73.8559150253599,11.235981649466673,93.22599314217457,2.781231721857709,50,0.5,0.8,20,1000,20,0.3,4
5,5,10,1.5651800000000002,0.4875872717780889,0.0,0.0,Machines-Ensemble,53.055219207626294,16.4146026718783,64.68453752853834,15.1026809482098,53.25104678167685,14.54175664973291,50,0.7,0.8,20,1000,20,0.3,4
5,5,10,0.27346,0.09731458472397649,6.461180000000001,1.7171836324633427,Hybrid-Ensemble,96.13759367775506,2.5588985987859623,67.78537615356855,10.610876493879083,92.29939174235031,2.709584451382928,50,0.7,0.8,20,1000,20,0.3,4
5,5,10,1.7853999999999997,0.6051975545224881,0.0,0.0,Machines-Ensemble,44.775638640140244,22.38082031593708,62.32190825504627,18.06625879486585,44.72252452094412,19.71563841310053,50,0.9,0.8,20,1000,20,0.3,4
5,5,10,0.29259999999999997,0.13634397676465213,6.73198,2.062277279998982,Hybrid-Ensemble,95.73821678127041,4.191675988432043,66.33091817905242,12.048925095080673,91.59102156881372,4.034484599161993,50,0.9,0.8,20,1000,20,0.3,4
5,5,10,0.13176,0.08676463795809904,0.0,0.0,Machines-Ensemble,99.20094446878934,0.8064296032768101,75.69831191065907,11.360891095499383,96.22499171899297,2.4105368045156954,50,0.0,0.85,20,1000,20,0.3,4
5,5,10,0.11270000000000001,0.05766463387553934,3.92848,0.9556939518486031,Hybrid-Ensemble,98.50492888621538,1.7301064214336437,82.9837857847412,8.751785907909554,96.72054364914324,1.6368088996261203,50,0.0,0.85,20,1000,20,0.3,4
5,5,10,0.34156,0.1139972210187599,0.0,0.0,Machines-Ensemble,93.61455937667408,2.7380434092184394,68.06550631694081,10.56325499955752,90.2721570981566,3.2488444865638604,50,0.2,0.85,20,1000,20,0.3,4
5,5,10,0.17408,0.08500702088651266,4.41186,0.9629159882357339,Hybrid-Ensemble,96.81685899428736,2.906254160610016,80.76828665937943,8.528404692387696,94.94192650179735,2.4751421322995233,50,0.2,0.85,20,1000,20,0.3,4
5,5,10,0.50264,0.17178763168517108,0.0,0.0,Machines-Ensemble,87.91996756183964,5.0968178152976,68.9897769684068,10.932777435324645,85.55100914511443,4.943238780457924,50,0.3,0.85,20,1000,20,0.3,4
5,5,10,0.19851999999999997,0.08445785694652688,4.90756,1.5566570612694373,Hybrid-Ensemble,96.74646166395107,2.344231236985178,77.58650413867859,11.915341558949374,94.28654310572676,2.41129404714107,50,0.3,0.85,20,1000,20,0.3,4
5,5,10,1.0086199999999999,0.3641198643304152,0.0,0.0,Machines-Ensemble,71.61571231064782,11.265314578653589,65.4832042801235,15.698128099987745,70.59384510986557,10.529349830169338,50,0.5,0.85,20,1000,20,0.3,4
5,5,10,0.24931999999999999,0.11049569041369894,5.9792000000000005,1.8823404261716317,Hybrid-Ensemble,96.39360086383637,3.2253413873116084,71.41040800528036,13.285845274244876,92.95079619157143,2.989139271576301,50,0.5,0.85,20,1000,20,0.3,4
5,5,10,1.46882,0.5892183191313725,0.0,0.0,Machines-Ensemble,56.18965562038868,21.074398681656398,63.259517119793436,16.582737124126123,55.77868967849279,18.560655396694685,50,0.7,0.85,20,1000,20,0.3,4
5,5,10,0.25872,0.09617921605003858,6.175999999999999,1.7915908796374245,Hybrid-Ensemble,96.06228476643373,2.7364479119390333,70.04714337124385,10.937300687679901,92.62980440531999,2.7586868130654882,50,0.7,0.85,20,1000,20,0.3,4
5,5,10,1.6965800000000002,0.6436080822985367,0.0,0.0,Machines-Ensemble,47.22684485097013,22.117355376306506,65.83082239353834,18.191408096765723,47.651872925984364,20.79173251123442,50,0.9,0.85,20,1000,20,0.3,4
5,5,10,0.25854000000000005,0.1141134891237666,6.08522,1.7934417446909168,Hybrid-Ensemble,95.88530655257384,2.912740479155614,70.38443866121317,10.532712818495844,92.58979952136224,3.16725214149595,50,0.9,0.85,20,1000,20,0.3,4
5,5,10,0.18248,0.11593830083281365,0.0,0.0,Machines-Ensemble,98.80777479927904,1.2652203647480056,70.13650845790605,13.39461713237985,94.87868598345267,3.1208368001902564,50,0.0,0.9,20,1000,20,0.3,4
5,5,10,0.14780000000000004,0.09950095476928852,4.31082,1.6800278175077936,Hybrid-Ensemble,97.96945073190868,2.512041039126824,81.02727630202003,13.504273579137225,95.77329205706059,2.7312897586409326,50,0.0,0.9,20,1000,20,0.3,4
5,5,10,0.32094,0.11169644757108438,0.0,0.0,Machines-Ensemble,93.87769378777173,2.6936256818700803,69.43572409686693,8.611306710808234,90.82133020789512,3.023046317630295,50,0.2,0.9,20,1000,20,0.3,4
5,5,10,0.18494,0.08537667362927652,4.75214,1.6745939568743222,Hybrid-Ensemble,97.21692519244034,2.4223706106406784,78.17138210512054,13.447088947742053,94.69581855984956,2.335925273730522,50,0.2,0.9,20,1000,20,0.3,4
5,5,10,0.45078,0.17668449733918368,0.0,0.0,Machines-Ensemble,89.56849855705401,5.136694916179588,70.45184733606186,11.045273847792764,87.17159943683498,4.8281158176200565,50,0.3,0.9,20,1000,20,0.3,4
5,5,10,0.20048000000000005,0.09806227409151799,5.10582,2.029956341303921,Hybrid-Ensemble,97.2041003405044,2.2848776151119528,76.54055964938303,14.310644796514032,94.36697046537053,2.4860693983194024,50,0.3,0.9,20,1000,20,0.3,4
5,5,10,0.9952000000000001,0.3800821490151833,0.0,0.0,Machines-Ensemble,72.52194489415761,13.475342062475182,65.47790065702469,14.066938211794707,71.14387160976807,11.53964523592921,50,0.5,0.9,20,1000,20,0.3,4
5,5,10,0.23552,0.09291377508206199,5.54254,1.3629601198861248,Hybrid-Ensemble,95.99077411890876,3.153737311989895,74.66670134621015,10.216732553798195,93.31059980285296,2.6519321460515837,50,0.5,0.9,20,1000,20,0.3,4
5,5,10,1.4142000000000001,0.5595449222359185,0.0,0.0,Machines-Ensemble,60.04406739354051,21.718865490720596,60.790917667560606,16.733503247744896,58.328893885634706,17.357872812238018,50,0.7,0.9,20,1000,20,0.3,4
5,5,10,0.314,0.16832587442220523,6.3921399999999995,2.2707254436413047,Hybrid-Ensemble,94.68968721779565,5.002699561365534,69.94570880116974,13.525350971311003,91.18209994225455,4.674155735216703,50,0.7,0.9,20,1000,20,0.3,4
5,5,10,1.65346,0.6668796955973394,0.0,0.0,Machines-Ensemble,49.50852752025954,23.21297781605564,66.15041531213993,18.426169587740187,49.67555001484482,21.319527839554148,50,0.9,0.9,20,1000,20,0.3,4
5,5,10,0.26536,0.10238471760961203,6.12764,1.852311645053283,Hybrid-Ensemble,95.75069795419432,2.6452368059544153,70.8685487910788,11.578346137429916,92.48142291365647,2.8489500869553464,50,0.9,0.9,20,1000,20,0.3,4
5,5,10,0.11838000000000001,0.08621134264120935,0.0,0.0,Machines-Ensemble,99.23718977778604,0.827124044337333,78.13176897760633,11.268397821439653,96.64736759674133,2.414663431153439,50,0.0,0.95,20,1000,20,0.3,4
5,5,10,0.12648,0.08190781159327845,4.03562,1.361713551228745,Hybrid-Ensemble,98.33319886324043,2.0891045268871755,82.64954426361966,12.160359847025576,96.39595264196177,2.306947410897872,50,0.0,0.95,20,1000,20,0.3,4
5,5,10,0.32184000000000007,0.133117896617998,0.0,0.0,Machines-Ensemble,94.25171717009543,2.874825179437763,69.1389594484468,12.46418309172357,90.91142563256437,3.6298503995270885,50,0.2,0.95,20,1000,20,0.3,4
5,5,10,0.18178,0.09079940308173838,4.569559999999999,1.563714310991621,Hybrid-Ensemble,96.88485149780114,2.772788605366035,80.5747093876758,12.414252195498891,94.78953100452442,2.5047441534870476,50,0.2,0.95,20,1000,20,0.3,4
5,5,10,0.47515999999999997,0.18506305520011282,0.0,0.0,Machines-Ensemble,88.81458326714699,5.152161476344773,71.5199625844018,12.762755144583352,86.58816678055949,5.087638831431641,50,0.3,0.95,20,1000,20,0.3,4
5,5,10,0.18070000000000003,0.07675239409946767,4.63724,1.3819551738026818,Hybrid-Ensemble,96.90365998801302,2.402126469905942,80.27591196318525,10.883613571397477,94.85705489830731,2.1681698193880283,50,0.3,0.95,20,1000,20,0.3,4
5,5,10,0.9799599999999999,0.36766957774610615,0.0,0.0,Machines-Ensemble,73.54579092891139,13.871427438463082,60.65939904231131,14.807999434330563,71.15404321066899,10.831073753257423,50,0.5,0.95,20,1000,20,0.3,4
5,5,10,0.23199999999999998,0.08630782119831319,5.62128,1.5702465161878245,Hybrid-Ensemble,96.17983660094892,2.6103624589157493,73.54462844621605,11.28221012315683,93.25879981330765,2.380386583467341,50,0.5,0.95,20,1000,20,0.3,4
5,5,10,1.3867599999999998,0.4974739615296463,0.0,0.0,Machines-Ensemble,59.82497575753797,20.72811128936341,63.27517352075895,17.387435201083058,58.3889537417097,16.470394995440525,50,0.7,0.95,20,1000,20,0.3,4
5,5,10,0.24894000000000002,0.09318399218749968,6.0503,1.5619789147104388,Hybrid-Ensemble,96.21833692716956,3.033132192839144,71.26619403720673,11.111839805687763,92.9171393359947,2.5634933993147997,50,0.7,0.95,20,1000,20,0.3,4
5,5,10,1.8542600000000002,0.6650588788971996,0.0,0.0,Machines-Ensemble,43.50654676311611,24.298590459706432,60.321375266131355,18.343035921643057,43.41778663489006,21.8310460020349,50,0.9,0.95,20,1000,20,0.3,4
5,5,10,0.31552,0.12325879116720234,6.778079999999999,1.8203350772865965,Hybrid-Ensemble,94.93534213059026,3.873583554343239,67.26912919438335,11.852763228438114,91.12186275240407,3.465833936302258,50,0.9,0.95,20,1000,20,0.3,4
5,5,10,0.14514000000000002,0.0888641682569527,0.0,0.0,Machines-Ensemble,99.01099188209895,0.9178316554739898,74.44784650972129,11.99373257002171,95.87430820786234,2.430406429955512,50,0.0,0.99,20,1000,20,0.3,4
5,5,10,0.14812,0.08975224565435676,4.13244,1.483629079790498,Hybrid-Ensemble,97.61029165472083,2.5177452359531207,82.88511141835617,12.779568885119865,95.7222302400258,2.518098401779604,50,0.0,0.99,20,1000,20,0.3,4
5,5,10,0.2844,0.14786412681918493,0.0,0.0,Machines-Ensemble,95.45622381108701,2.7269612353630595,70.10367977651525,14.677610151691294,91.91897302348505,4.100898410903033,50,0.2,0.99,20,1000,20,0.3,4
5,5,10,0.17656,0.09585241989642203,4.5982199999999995,1.4875966696655383,Hybrid-Ensemble,97.03856952183618,3.1245518917575836,79.98782271261857,12.551561939939258,94.85905235589718,2.8851807387568993,50,0.2,0.99,20,1000,20,0.3,4
5,5,10,0.42386,0.1615674484541982,0.0,0.0,Machines-Ensemble,90.78039942291748,4.90321965292149,69.49077653660082,13.149101414770536,87.89889276045415,4.656665851526888,50,0.3,0.99,20,1000,20,0.3,4
5,5,10,0.18654,0.07506882442132687,4.8098,1.5750868928411537,Hybrid-Ensemble,97.1499359577318,2.3521496286898467,78.0674256355649,13.219045511479518,94.65468171127836,2.1196810350775643,50,0.3,0.99,20,1000,20,0.3,4
5,5,10,0.8537600000000001,0.35922057624807635,0.0,0.0,Machines-Ensemble,78.41616977867237,14.534580815763427,63.962981121836286,16.920417139055942,75.47937997594065,11.092992235586474,50,0.5,0.99,20,1000,20,0.3,4
5,5,10,0.21970000000000003,0.09129978094168682,5.26014,1.5106490659315948,Hybrid-Ensemble,96.25413304100456,2.874626533849113,76.67491312793453,11.556127467151798,93.7601983756039,2.55230824679914,50,0.5,0.99,20,1000,20,0.3,4
5,5,10,1.39412,0.7031642095556343,0.0,0.0,Machines-Ensemble,60.095491775912876,26.43915117298012,60.69918027842699,19.386859522679405,58.10576274226757,22.612917033895748,50,0.7,0.99,20,1000,20,0.3,4
5,5,10,0.2674,0.10122845449773499,6.487399999999999,2.088332990688985,Hybrid-Ensemble,96.3377680737085,2.8273393683391674,68.92306936711557,14.158350320346141,92.41516589755378,2.8317685199196165,50,0.7,0.99,20,1000,20,0.3,4
5,5,10,1.69756,0.6376945086795087,0.0,0.0,Machines-Ensemble,46.93523411601261,21.02442504386192,69.66050100319622,16.49675424808136,47.854997117049734,20.25173757705028,50,0.9,0.99,20,1000,20,0.3,4
5,5,10,0.24612,0.10794603095991998,5.749440000000001,1.5078372347173283,Hybrid-Ensemble,95.7869629245492,3.0778438754651685,72.68533084299654,8.649560513116649,92.94370853485816,3.1038903277100767,50,0.9,0.99,20,1000,20,0.3,4
